Name,Rest Wavelength (micron),Strength (10^-17 W/m^2),S_err+,S_err-,Continuum (10^-17 W/m^2/um),C_err+,C_err-,Eqw (micron),E_err+,E_err-
PAH11.3Complex,11.3,10.321054276475405,0.34531817362371164,0.3364593102572506,0.2670703686222927,0.019445460760100564,0.01718426779553517,38.62028954870755,2.3083802159786373,2.211637845516492
PAH,11.99,2.807054775864895,0.26088892700508337,0.22830850740910336,0.31218832275399677,0.021047673134339473,0.018512601445564547,9.021088194758935,1.1834269328397689,1.1180610061082596
PAH,12.62,5.387133743266725,0.47897709631267205,0.44131542560105785,0.37682662525856964,0.020761245884221735,0.01950382698173586,14.272189022156466,1.9504957943878853,1.7041797670630068
PAH,12.69,0.7501924554816188,0.22500905414007988,0.2013492813742327,0.38528390401413,0.020776658888781663,0.020249639234083627,1.940144191031076,0.583770344086231,0.5195273963567812
PAH12.7Complex,12.7,6.153833968705362,0.4241942371970451,0.40862964717435357,0.3842214618045845,0.021185908822099364,0.020249354981037027,15.98897404829021,1.9228140379516105,1.716376829703698
PAH,13.48,1.1544440570454952,0.27561273312034773,0.2673070814263623,0.38433997453278124,0.01840940557301729,0.020010677366314122,3.016677615411739,0.8741068408535244,0.8030612265311112
PAH,14.04,0.14380099073949307,0.11483776744508359,0.09235629767746134,0.3753158205965918,0.018717672272729524,0.02024219861313209,0.38055880560643607,0.3259808319668114,0.24647574418658072
PAH,14.19,0.30834041740312834,0.21660086373346465,0.18191750080932234,0.3733765538184868,0.01900304589135543,0.020990613047920437,0.8259360805242524,0.6181897803417493,0.49764290473583644
EW(12.7)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215803495209941,0.03686685351021435,0.04431107103953119
EW(6.2)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627760199832897,0.06214239622808482,0.07453508348253601
EW(7.7)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2382417708943194,0.20418206896515168,0.25934117037389637
EW(7.7)/EW(8.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912578638862735,0.29311557641266095,0.3524409442447638
EW(8.6)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731792557384383,0.04543547201576659,0.05048955021192125
cont(12.7)/cont(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4387226669127435,0.08983626301462633,0.08774549750687188
cont(6.2)/cont(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8040809949932437,0.15992572279071116,0.15985934292581283
cont(7.7)/cont(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0773124156255225,0.1974357681702268,0.18811138321218612
cont(7.7)/cont(8.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4327752213910854,0.08282306734901623,0.0809962231361081
cont(8.6)/cont(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4496282987849205,0.0774969452924652,0.06976533346829195
PAH(12.7)/PAH(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578834145282585,0.036160622112072605,0.036920109803934675
PAH(6.2)/PAH(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1568876374563861,0.03681372011898798,0.036408811507777195
PAH(7.7)/PAH(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18745333620131,0.13538094807169365,0.13789471847242485
PAH(7.7)/PAH(8.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157918635978623,0.28568732091274107,0.368573136717238
PAH(8.6)/PAH(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811345097025472,0.051467927010197645,0.0459416891828035
SF EW(12.7)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432955122372282,0.03659156155468746,0.037709144499046165
SF EW(6.2)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437947935047724,0.053059974008323074,0.10260146000710924
SF EW(7.7)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160564142772615,0.15281385420206428,0.34334924641476094
SF EW(7.7)/EW(8.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839009203596682,0.3036151276628738,0.35969795354821965
SF EW(8.6)/EW(11.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600246731681914,0.045054431034954656,0.05755226610166031
Sil Depth 10,9.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.7265821842249156,0.09097809885085018,0.09555000005715275
Nuclear Fraction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21831827799442846,0.05423615062154144,0.05075320740804254
PAHtoSF Ratio,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1814745863235485,0.20431728120774428,0.21958094527440064
